380.07501368776263,-0.005119018516580809,0,-0.886974416858834,0.0,15.809401345661795,-15.809401345661795
380.07501368776263,0.0,0,0.0,0.0,32.402080019852725,-32.402080019852725
380.5392794334278,-0.11968411762825326,0,-0.4642657456651591,0.0,32.413254895236406,-32.413254895236406
380.5392794334278,0.0,0,0.0,0.0,0.0,0.0
380.63758106558146,0.08875199089162322,0,-0.09830163215366383,0.0,32.40381925492154,-32.40381925492154
380.63758106558146,0.0,0,0.0,0.0,32.39956811171616,-32.39956811171616
380.3086706786939,0.31812881759822176,50,0.32891038688757135,0.0,32.4038646307828,17.5961353692172
379.76151773099826,-0.0003883468601060258,50,0.5471529476956221,0.0,32.37392994916818,17.62607005083182
379.76151773099826,0.0,0,0.0,0.0,0.0,0.0
379.76151773099826,0.0,0,0.0,0.0,32.43875288810727,-32.43875288810727
379.5338562746824,0.04105396893052671,50,0.22766145631584322,0.0,32.40831126011208,17.59168873988792
379.5338562746824,0.0,0,0.0,0.0,32.43869970632627,-32.43869970632627
379.24722590088476,-0.44510784438728024,50,0.28663037379766365,0.0,32.41204213820736,17.58795786179264
379.51377399171537,0.06517750355740759,0,-0.2665480908306108,0.0,32.49045282910497,-32.49045282910497
379.75545126798625,0.04644108351597254,0,-0.24167727627087743,0.0,32.385578839403486,-32.385578839403486
379.4249809739116,-0.1281786263750888,50,0.3304702940746438,0.0,32.35447567150545,17.645524328494552
379.41524993688364,-0.0047447870244639034,0,0.00973103702796152,0.0,0.0,0.0
379.41524993688364,0.0,0,0.0,0.0,0.0,0.0
379.41524993688364,0.0,0,0.0,0.0,0.0,0.0
379.41524993688364,0.0,0,0.0,0.0,0.0,0.0
379.41524993688364,0.0,0,0.0,0.0,0.0,0.0
379.41524993688364,0.0,0,0.0,0.0,0.0,0.0
380.0490615949229,0.14588120248471625,0,-0.6338116580392352,0.0,32.423518784215005,-32.423518784215005
380.16557863108454,-0.04369560930415162,0,-0.11651703616166742,0.0,32.41042742974229,-32.41042742974229
381.1330131090157,0.2782136093116492,0,-0.9674344779311355,0.0,32.49473550095396,-32.49473550095396
381.1330131090157,0.0,0,0.0,0.0,32.387408266627936,-32.387408266627936
380.8086662866307,-0.11861237897491606,50,0.3243468223849959,0.0,32.59842287966226,17.40157712033774
