10:16:32,7.668092370924015e-14,2.400813109513372e-13,3.631955305082035e-14
10:16:32,7.668092370924015e-14,2.4008139226650016e-13,3.631955305082035e-14
10:16:32,7.668092370924015e-14,2.400814735816631e-13,3.631955305082035e-14
10:16:32,7.668092370924015e-14,2.4008155489682603e-13,3.631955305082035e-14
10:16:32,7.668092370924015e-14,2.4008163621198897e-13,3.631955305082035e-14
10:16:32,7.668093048550373e-14,2.400817175271519e-13,3.631955305082035e-14
10:16:32,7.668093048550373e-14,2.4008179884231484e-13,3.631955305082035e-14
10:16:32,7.668093048550373e-14,2.400818801574778e-13,3.631955305082035e-14
10:16:32,7.668093048550373e-14,2.400819614726407e-13,3.631955305082035e-14
10:16:32,7.668093048550373e-14,2.400821241029666e-13,3.631955305082035e-14
10:16:32,7.668093726176731e-14,2.400822054181295e-13,3.631955305082035e-14
10:16:32,7.668093726176731e-14,2.4008228673329246e-13,3.631955305082035e-14
10:16:32,7.668093726176731e-14,2.400823409434011e-13,3.631955643895214e-14
10:16:32,7.668093726176731e-14,2.40082422258564e-13,3.631955643895214e-14
10:16:32,7.668093726176731e-14,2.4008250357372696e-13,3.631955643895214e-14
10:16:32,7.668093726176731e-14,2.400825848888899e-13,3.631955643895214e-14
10:16:32,7.668093726176731e-14,2.4008266620405283e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.4008274751921577e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.400828288343787e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.4008291014954164e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.400829914647046e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.400830727798675e-13,3.631955643895214e-14
10:16:32,7.668094403803088e-14,2.4008315409503045e-13,3.631955643895214e-14
10:16:32,7.668095081429446e-14,2.400833167253563e-13,3.631955643895214e-14
10:16:32,7.668095081429446e-14,2.4008339804051926e-13,3.631955982708393e-14
10:16:32,7.668095081429446e-14,2.400834793556822e-13,3.631955982708393e-14
10:16:32,7.668095081429446e-14,2.4008356067084513e-13,3.631955982708393e-14
10:16:32,7.668095081429446e-14,2.4008364198600807e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.40083723301171e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.4008377751127963e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.4008385882644256e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.400839401416055e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.4008402145676844e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.4008410277193137e-13,3.631955982708393e-14
10:16:32,7.668095759055804e-14,2.400841840870943e-13,3.631955982708393e-14
10:16:32,7.668096436682162e-14,2.4008426540225725e-13,3.631955982708393e-14
10:16:32,7.668096436682162e-14,2.400843467174202e-13,3.631956321521572e-14
10:16:32,7.668096436682162e-14,2.400844280325831e-13,3.631956321521572e-14
10:16:32,7.668096436682162e-14,2.4008450934774606e-13,3.631956321521572e-14
10:16:32,7.668096436682162e-14,2.40084590662909e-13,3.631956321521572e-14
10:16:32,7.668096436682162e-14,2.4008467197807193e-13,3.631956321521572e-14
10:16:32,7.66809711430852e-14,2.4008475329323486e-13,3.631956321521572e-14
10:16:32,7.66809711430852e-14,2.400848346083978e-13,3.631956321521572e-14
10:16:32,7.66809711430852e-14,2.4008491592356074e-13,3.631956321521572e-14
10:16:32,7.66809711430852e-14,2.400850785538866e-13,3.631956321521572e-14
10:16:32,7.66809711430852e-14,2.4008515986904955e-13,3.631956321521572e-14
10:16:32,7.668097791934878e-14,2.4008537670948404e-13,3.631956660334751e-14
10:16:32,7.668097791934878e-14,2.40085458024647e-13,3.631956660334751e-14
10:16:32,7.668097791934878e-14,2.400857019701358e-13,3.631956660334751e-14
10:16:32,7.668098469561235e-14,2.4008578328529873e-13,3.631956660334751e-14
10:16:32,7.668098469561235e-14,2.4008610854595047e-13,3.631956660334751e-14
10:16:32,7.668098469561235e-14,2.400861898611134e-13,3.631956660334751e-14
10:16:32,7.668099147187593e-14,2.400864338066022e-13,3.63195699914793e-14
10:16:32,7.668099147187593e-14,2.4008651512176515e-13,3.63195699914793e-14
10:16:32,7.668099824813951e-14,2.400868945925255e-13,3.63195699914793e-14
10:16:32,7.668099824813951e-14,2.4008697590768846e-13,3.63195699914793e-14
10:16:32,7.668100502440309e-14,2.4008738248350314e-13,3.6319573379611086e-14
10:16:32,7.668100502440309e-14,2.400874637986661e-13,3.6319573379611086e-14
10:16:32,7.668100502440309e-14,2.4008762642899195e-13,3.6319573379611086e-14
10:16:32,7.668100502440309e-14,2.400877077441549e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.400877890593178e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.4008787037448076e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.400879516896437e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.4008803300480663e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.4008811431996957e-13,3.6319573379611086e-14
10:16:32,7.668101180066667e-14,2.400881685300782e-13,3.6319573379611086e-14
10:16:32,7.668101857693024e-14,2.4008824984524113e-13,3.6319573379611086e-14
10:16:32,7.668101857693024e-14,2.4008833116040407e-13,3.6319573379611086e-14
10:16:32,7.668101857693024e-14,2.40088412475567e-13,3.6319576767742875e-14
10:16:32,7.668101857693024e-14,2.4008849379072994e-13,3.6319576767742875e-14
10:16:32,7.668101857693024e-14,2.400885751058929e-13,3.6319576767742875e-14
10:16:32,7.668101857693024e-14,2.400886564210558e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.4008873773621875e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.400888190513817e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.400889003665446e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.400890629968705e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.4008914431203343e-13,3.6319576767742875e-14
10:16:32,7.668102535319382e-14,2.4008922562719637e-13,3.6319576767742875e-14
10:16:32,7.66810321294574e-14,2.400893069423593e-13,3.6319576767742875e-14
10:16:32,7.66810321294574e-14,2.4008938825752224e-13,3.6319576767742875e-14
10:16:32,7.66810321294574e-14,2.400894695726852e-13,3.6319580155874664e-14
10:16:32,7.66810321294574e-14,2.400895508878481e-13,3.6319580155874664e-14
10:16:32,7.66810321294574e-14,2.4008960509795674e-13,3.6319580155874664e-14
10:16:32,7.66810321294574e-14,2.4008968641311967e-13,3.6319580155874664e-14
10:16:32,7.668103890572098e-14,2.400897677282826e-13,3.6319580155874664e-14
10:16:32,7.668103890572098e-14,2.4008984904344555e-13,3.6319580155874664e-14
10:16:32,7.668103890572098e-14,2.4008968641311967e-13,3.6319580155874664e-14
10:16:32,7.668103890572098e-14,2.400895237827938e-13,3.6319580155874664e-14
10:16:32,7.668104568198456e-14,2.4008938825752224e-13,3.6319580155874664e-14
10:16:32,7.668104568198456e-14,2.4008922562719637e-13,3.6319583544006454e-14
10:16:32,7.668104568198456e-14,2.400890629968705e-13,3.6319583544006454e-14
10:16:32,7.668104568198456e-14,2.400889003665446e-13,3.6319583544006454e-14
10:16:32,7.668104568198456e-14,2.4008873773621875e-13,3.6319583544006454e-14
10:16:32,7.668105245824813e-14,2.400885751058929e-13,3.6319583544006454e-14
10:16:32,7.668105245824813e-14,2.40088412475567e-13,3.6319583544006454e-14
10:16:32,7.668105245824813e-14,2.4008824984524113e-13,3.6319583544006454e-14
10:16:32,7.668105245824813e-14,2.4008808721491526e-13,3.631958693213824e-14
10:16:32,7.668105923451171e-14,2.400879245845894e-13,3.631958693213824e-14
10:16:32,7.668105923451171e-14,2.400877619542635e-13,3.631958693213824e-14
10:16:32,7.668105923451171e-14,2.4008759932393764e-13,3.631958693213824e-14
10:16:32,7.668105923451171e-14,2.4008743669361177e-13,3.631958693213824e-14
10:16:32,7.668106601077529e-14,2.400873011683402e-13,3.631958693213824e-14
10:16:32,7.668106601077529e-14,2.4008713853801433e-13,3.631959032027003e-14
10:16:32,7.668106601077529e-14,2.4008697590768846e-13,3.631959032027003e-14
10:16:32,7.668106601077529e-14,2.400868132773626e-13,3.631959032027003e-14
10:16:32,7.668107278703887e-14,2.400866506470367e-13,3.631959032027003e-14
10:16:32,7.668107278703887e-14,2.4008648801671084e-13,3.631959032027003e-14
